PRT_1,PRT_2,PRT_3,PRT_4,MOL_1,MOL_2,MOL_3,MOL_4,BLK_1,BLK_2,BLK_3,BLK_4
0.0,377.5,57.5,0.0,1086.0,93.60000000000001,320.2874999999996,0.0,61158.0,-38543.0,0.0,0.0
0.0,378.5,57.5,0.0,1086.0,94.0875,323.21249999999964,0.0,61158.0,-38543.0,0.0,0.0
0.0,379.5,57.5,0.0,1086.0,94.575,326.13749999999965,0.0,61158.0,-38543.0,0.0,0.0
0.0,380.5,57.5,0.0,1086.0,95.0625,329.06249999999966,0.0,61158.0,-38543.0,0.0,0.0
0.0,381.5,57.5,0.0,1086.0,95.55,331.98749999999967,0.0,61158.0,-38543.0,0.0,0.0
0.0,382.5,57.5,0.0,1086.0,96.0375,334.9124999999997,0.0,61158.0,-38543.0,0.0,0.0
0.0,383.5,57.5,0.0,1086.0,96.52499999999999,337.8374999999997,0.0,61158.0,-38543.0,0.0,0.0
0.0,384.5,57.5,0.0,1086.0,97.01249999999999,340.7624999999997,0.0,61158.0,-38543.0,0.0,0.0
0.0,385.5,57.5,0.0,1086.0,97.49999999999999,343.6874999999997,0.0,61158.0,-38543.0,0.0,0.0
0.0,386.5,57.5,0.0,1086.0,97.98749999999998,346.6124999999997,0.0,61158.0,-38543.0,0.0,0.0
0.0,387.5,57.5,0.0,1086.0,98.47499999999998,349.53749999999974,0.0,61158.0,-38543.0,0.0,0.0
0.0,388.5,57.5,0.0,1086.0,98.96249999999998,352.46249999999975,0.0,61158.0,-38543.0,0.0,0.0
0.0,389.5,57.5,0.0,1086.0,99.44999999999997,355.38749999999976,0.0,61158.0,-38543.0,0.0,0.0
0.0,389.5,57.5,0.0,1086.0,99.93749999999997,358.3124999999998,0.0,61158.0,-38543.0,0.0,0.0
0.0,390.5,57.5,0.0,1086.0,100.42499999999997,361.2374999999998,0.0,61158.0,-38543.0,0.0,0.0
0.0,391.5,57.5,0.0,1086.0,100.91249999999997,364.1624999999998,0.0,61158.0,-38543.0,0.0,0.0
0.0,392.5,57.5,0.0,1086.0,101.39999999999996,367.0874999999998,0.0,61158.0,-38543.0,0.0,0.0
0.0,393.5,57.5,0.0,1086.0,101.88749999999996,370.0124999999998,0.0,61158.0,-38543.0,0.0,0.0
0.0,393.5,57.5,0.0,1086.0,106.27499999999996,372.93749999999983,0.0,61158.0,-38543.0,0.0,0.0
0.0,394.5,57.5,0.0,1086.0,110.66249999999997,375.86249999999984,0.0,61158.0,-38543.0,0.0,0.0
0.0,395.5,57.5,0.0,1086.0,115.04999999999997,378.78749999999985,0.0,61158.0,-38543.0,0.0,0.0
0.0,396.5,57.5,0.0,1086.0,119.43749999999997,381.71249999999986,0.0,61158.0,-38543.0,0.0,0.0
0.0,397.5,57.5,0.0,1086.0,123.82499999999997,384.6374999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,398.5,57.5,0.0,1086.0,128.21249999999998,387.5624999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,399.5,57.5,0.0,1086.0,132.59999999999997,390.4874999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,400.5,57.5,0.0,1086.0,136.98749999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,401.5,57.5,0.0,1086.0,144.29999999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,402.5,57.5,0.0,1086.0,151.61249999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,403.5,57.5,0.0,1086.0,158.92499999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,404.5,57.5,0.0,1086.0,166.23749999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,405.5,57.5,0.0,1086.0,173.54999999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,406.5,57.5,0.0,1086.0,180.86249999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,407.5,57.5,0.0,1086.0,188.17499999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,408.5,57.5,0.0,1086.0,195.48749999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,408.5,57.5,0.0,1086.0,202.79999999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,408.5,57.5,0.0,1086.0,210.11249999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,409.5,57.5,0.0,1086.0,213.03749999999997,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,410.5,57.5,0.0,1086.0,215.96249999999998,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,411.5,57.5,0.0,1086.0,218.8875,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,412.5,57.5,0.0,1086.0,221.8125,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,413.5,57.5,0.0,1086.0,224.7375,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,415.5,57.5,0.0,1086.0,227.66250000000002,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,416.0,57.5,0.0,1086.0,230.58750000000003,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,416.5,57.5,0.0,1086.0,233.51250000000005,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,417.0,57.5,0.0,1086.0,236.43750000000006,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,417.5,57.5,0.0,1086.0,239.36250000000007,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,418.0,57.5,0.0,1086.0,242.28750000000008,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,418.5,57.5,0.0,1086.0,245.2125000000001,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,419.0,57.5,0.0,1086.0,248.1375000000001,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,419.5,57.5,0.0,1086.0,251.0625000000001,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,420.0,57.5,0.0,1086.0,253.98750000000013,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,420.5,57.5,0.0,1086.0,256.91250000000014,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,421.0,57.5,0.0,1086.0,259.83750000000015,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,421.5,57.5,0.0,1086.0,262.76250000000016,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,422.0,57.5,0.0,1086.0,265.68750000000017,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,422.5,57.5,0.0,1086.0,268.6125000000002,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,423.0,57.5,0.0,1086.0,271.5375000000002,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,423.5,57.5,0.0,1086.0,274.4625000000002,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,424.0,57.5,0.0,1086.0,277.3875000000002,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,423.5,57.5,0.0,1086.0,280.3125000000002,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,424.0,57.5,0.0,1086.0,283.23750000000024,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,424.5,57.5,0.0,1086.0,286.16250000000025,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,425.0,57.5,0.0,1086.0,289.08750000000026,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,425.5,57.5,2.0,1086.0,292.0125000000003,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,426.0,57.5,2.5,1086.0,299.3250000000003,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,423.5,57.5,2.0,1086.0,306.6375000000003,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,424.0,57.5,3.0,1086.0,313.9500000000003,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,424.5,57.5,4.0,1086.0,321.2625000000003,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,425.0,57.5,5.0,1086.0,328.5750000000003,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,425.5,57.5,6.0,1086.0,335.8875000000003,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,426.0,57.5,7.0,1086.0,339.78750000000025,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,426.5,57.5,8.0,1086.0,343.6875000000002,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,427.0,57.5,9.0,1086.0,347.5875000000002,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,427.5,57.5,10.0,1086.0,351.4875000000002,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,428.0,57.5,11.0,1086.0,355.38750000000016,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,428.5,57.5,12.0,1086.0,359.28750000000014,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,429.0,57.5,12.0,1086.0,363.1875000000001,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,429.5,57.5,13.0,1086.0,367.0875000000001,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,430.0,57.5,14.0,1086.0,370.98750000000007,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,430.5,57.5,15.0,1086.0,374.88750000000005,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,431.0,57.5,16.0,1086.0,378.7875,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,431.5,57.5,17.0,1086.0,382.6875,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,432.0,57.5,18.0,1086.0,386.5875,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,432.5,57.5,19.0,1086.0,390.48749999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,433.0,57.5,20.0,1086.0,394.38749999999993,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,433.5,57.5,21.0,1086.0,398.2874999999999,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,434.0,57.5,22.0,1086.0,402.1874999999999,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,434.5,57.5,23.0,1086.0,406.08749999999986,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,434.0,57.5,24.0,1086.0,409.98749999999984,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,436.5,57.5,26.0,1086.0,413.8874999999998,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,437.5,57.5,26.5,1086.0,419.24999999999983,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,438.5,57.5,27.0,1086.0,424.61249999999984,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,439.5,57.5,27.5,1086.0,429.97499999999985,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,440.5,57.5,28.0,1086.0,435.33749999999986,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,441.5,57.5,28.5,1086.0,440.6999999999999,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,442.5,57.5,29.0,1086.0,446.0624999999999,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,443.5,57.5,29.5,1086.0,451.4249999999999,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,444.5,57.5,30.0,1086.0,456.7874999999999,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,445.5,57.5,30.5,1086.0,462.1499999999999,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,446.5,57.5,31.0,1086.0,467.51249999999993,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,447.5,57.5,31.5,1086.0,472.87499999999994,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,448.5,57.5,32.0,1086.0,478.23749999999995,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,449.5,57.5,32.5,1086.0,483.59999999999997,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,449.5,57.5,33.0,1086.0,488.9625,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,450.5,57.5,33.5,1086.0,494.325,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,451.5,57.5,34.0,1086.0,499.6875,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,452.5,57.5,34.5,1086.0,505.05,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,453.5,57.5,34.0,1086.0,510.4125,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,454.5,57.5,34.5,1086.0,515.775,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,455.5,57.5,35.0,1086.0,521.1374999999999,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,456.5,57.5,35.5,1086.0,526.4999999999999,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,36.0,1086.0,531.8624999999998,393.4124999999999,0.0,61158.0,-38543.0,0.0,0.0
0.0,458.5,57.5,36.5,1086.0,536.2499999999999,393.4124999999999,2.4375,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,35.0,1086.0,540.6374999999999,393.4124999999999,4.875,61158.0,-38543.0,0.0,0.0
0.0,458.0,57.5,35.5,1086.0,542.0999999999999,393.4124999999999,5.85,61158.0,-38543.0,0.0,0.0
0.0,458.5,57.5,36.0,1086.0,543.5624999999999,393.4124999999999,6.824999999999999,61158.0,-38543.0,0.0,0.0
0.0,459.0,57.5,36.5,1086.0,545.0249999999999,393.4124999999999,7.799999999999999,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,37.0,1086.0,546.4874999999998,393.4124999999999,8.774999999999999,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,37.5,1086.0,546.4874999999998,393.4124999999999,9.749999999999998,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,38.0,1086.0,546.4874999999998,393.4124999999999,10.724999999999998,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,38.5,1086.0,546.4874999999998,393.4124999999999,11.699999999999998,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,39.0,1086.0,546.4874999999998,393.4124999999999,12.674999999999997,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,39.5,1086.0,546.4874999999998,393.4124999999999,13.649999999999997,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,40.0,1086.0,546.4874999999998,393.4124999999999,14.624999999999996,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,40.5,1086.0,546.4874999999998,393.4124999999999,15.599999999999996,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,41.0,1086.0,546.4874999999998,393.4124999999999,16.574999999999996,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,41.5,1086.0,546.4874999999998,393.4124999999999,17.549999999999997,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,42.0,1086.0,546.4874999999998,393.4124999999999,18.525,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,42.5,1086.0,546.4874999999998,393.4124999999999,19.5,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,43.0,1086.0,546.4874999999998,393.4124999999999,20.475,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,43.5,1086.0,546.4874999999998,393.4124999999999,21.450000000000003,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,44.0,1086.0,546.4874999999998,393.4124999999999,22.425000000000004,61158.0,-38543.0,0.0,0.0
0.0,457.5,57.5,44.5,1086.0,0.0,393.4124999999999,23.400000000000006,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,45.0,1086.0,0.0,393.4124999999999,24.375000000000007,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,45.5,1086.0,0.0,393.4124999999999,25.35000000000001,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,46.0,1086.0,0.0,393.4124999999999,26.32500000000001,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,46.5,1086.0,0.0,393.4124999999999,27.30000000000001,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,49.0,1086.0,0.0,393.4124999999999,28.275000000000013,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,50.0,1086.0,0.0,393.4124999999999,30.712500000000013,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,51.0,1086.0,0.0,393.4124999999999,33.15000000000001,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,52.0,1086.0,0.0,393.4124999999999,35.58750000000001,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,53.0,1086.0,0.0,393.4124999999999,38.02500000000001,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,54.0,1086.0,0.0,393.4124999999999,40.46250000000001,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,55.0,1086.0,0.0,393.4124999999999,42.90000000000001,61158.0,197989.0,0.0,0.0
0.0,457.5,57.5,56.0,1086.0,0.0,393.4124999999999,45.33750000000001,61158.0,197989.0,0.0,0.0
0.0,460.5,57.5,57.0,1086.0,0.0,393.4124999999999,47.77500000000001,61158.0,197989.0,0.0,0.0
0.0,461.5,57.5,58.0,1086.0,1.4625,393.4124999999999,50.21250000000001,61158.0,197989.0,0.0,0.0
0.0,462.5,57.5,59.0,1086.0,2.925,393.4124999999999,52.65000000000001,61158.0,197989.0,0.0,0.0
0.0,463.5,57.5,60.0,1086.0,4.387499999999999,393.4124999999999,55.08750000000001,61158.0,197989.0,0.0,0.0
0.0,464.5,57.5,61.0,1086.0,5.85,393.4124999999999,57.52500000000001,61158.0,197989.0,0.0,0.0
0.0,465.5,57.5,62.0,1086.0,7.3125,393.4124999999999,59.96250000000001,61158.0,197989.0,0.0,0.0
0.0,466.5,57.5,63.0,1086.0,8.775,393.4124999999999,62.40000000000001,61158.0,197989.0,0.0,0.0
0.0,467.5,57.5,64.0,1086.0,10.2375,393.4124999999999,64.8375,61158.0,197989.0,0.0,0.0
0.0,468.5,57.5,65.0,1086.0,11.700000000000001,393.4124999999999,67.275,61158.0,197989.0,0.0,0.0
0.0,469.5,57.5,66.0,1086.0,13.162500000000001,393.4124999999999,69.7125,61158.0,197989.0,0.0,0.0
0.0,470.5,57.5,67.0,1086.0,14.625000000000002,393.4124999999999,72.15,61158.0,197989.0,0.0,0.0
0.0,471.5,57.5,68.0,1086.0,0.0,393.4124999999999,74.5875,61158.0,192709.0,0.0,0.0
0.0,472.5,57.5,69.0,1086.0,1.4625,393.4124999999999,77.025,61158.0,192709.0,0.0,0.0
0.0,473.5,57.5,70.0,1086.0,2.925,393.4124999999999,79.4625,61158.0,192709.0,0.0,0.0
0.0,474.5,57.5,71.0,1086.0,4.387499999999999,393.4124999999999,81.9,61158.0,192709.0,0.0,0.0
0.0,475.5,57.5,72.0,1086.0,5.85,393.4124999999999,84.3375,61158.0,192709.0,0.0,0.0
0.0,478.5,57.5,73.0,1086.0,7.3125,393.4124999999999,86.775,61158.0,192709.0,0.0,0.0
0.0,479.0,57.5,71.0,1086.0,8.775,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,479.5,57.5,71.0,1086.0,10.2375,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,480.0,57.5,71.0,1086.0,11.700000000000001,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,480.5,57.5,71.0,1086.0,13.162500000000001,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,481.0,57.5,71.0,1086.0,16.087500000000002,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,481.5,57.5,71.0,1086.0,19.012500000000003,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,482.0,57.5,71.0,1086.0,21.937500000000004,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,482.5,57.5,71.0,1086.0,24.862500000000004,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,483.0,57.5,71.0,1086.0,27.787500000000005,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,483.5,57.5,71.0,1086.0,30.712500000000006,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,484.0,57.5,71.0,1086.0,33.6375,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,484.5,57.5,71.0,1086.0,36.5625,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,484.0,57.5,71.0,1086.0,39.4875,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,484.5,57.5,71.0,1086.0,42.412499999999994,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,484.0,57.5,71.0,1086.0,45.33749999999999,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,484.5,57.5,71.0,1086.0,48.26249999999999,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,485.0,57.5,71.0,1086.0,51.187499999999986,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,485.5,57.5,71.0,1086.0,54.11249999999998,393.4124999999999,87.2625,61158.0,192709.0,0.0,0.0
0.0,485.0,57.5,71.0,1086.0,0.0,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,485.5,57.5,71.0,1086.0,2.925,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,486.0,57.5,71.0,1086.0,5.85,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,486.5,57.5,71.0,1086.0,8.774999999999999,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,487.0,57.5,71.0,1086.0,11.7,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,487.5,57.5,71.0,1086.0,14.625,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,488.0,57.5,71.0,1086.0,17.55,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,487.5,57.5,71.0,1086.0,20.475,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,487.0,57.5,71.0,1086.0,23.400000000000002,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,487.5,57.5,71.0,1086.0,26.325000000000003,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,488.0,57.5,74.0,1086.0,27.7875,393.4124999999999,87.2625,61158.0,193484.0,0.0,0.0
0.0,488.5,57.5,74.5,1086.0,29.25,393.4124999999999,87.75,61158.0,193484.0,0.0,0.0
0.0,489.0,57.5,75.0,1086.0,30.7125,393.4124999999999,88.2375,61158.0,193484.0,0.0,0.0
0.0,489.5,57.5,75.5,1086.0,32.175,393.4124999999999,88.725,61158.0,193484.0,0.0,0.0
0.0,490.0,57.5,76.0,1086.0,34.125,393.4124999999999,89.21249999999999,61158.0,193484.0,0.0,0.0
0.0,490.5,57.5,76.5,1086.0,36.075,393.4124999999999,89.69999999999999,61158.0,193484.0,0.0,0.0
0.0,491.0,57.5,77.0,1086.0,38.025000000000006,393.4124999999999,90.18749999999999,61158.0,193484.0,0.0,0.0
0.0,491.5,57.5,77.5,1086.0,39.97500000000001,393.4124999999999,90.67499999999998,61158.0,193484.0,0.0,0.0
0.0,492.0,57.5,78.0,1086.0,41.92500000000001,393.4124999999999,91.16249999999998,61158.0,193484.0,0.0,0.0
0.0,492.5,57.5,78.5,1086.0,43.875000000000014,393.4124999999999,91.64999999999998,61158.0,193484.0,0.0,0.0
0.0,493.0,57.5,79.0,1086.0,45.82500000000002,393.4124999999999,92.13749999999997,61158.0,193484.0,0.0,0.0
0.0,493.5,57.5,79.5,1086.0,47.77500000000002,393.4124999999999,92.62499999999997,61158.0,193484.0,0.0,0.0
0.0,494.0,57.5,80.0,1086.0,49.72500000000002,393.4124999999999,93.11249999999997,61158.0,193484.0,0.0,0.0
0.0,494.5,57.5,80.5,1086.0,51.675000000000026,393.4124999999999,93.59999999999997,61158.0,193484.0,0.0,0.0
0.0,495.0,57.5,81.0,1086.0,0.0,393.4124999999999,94.08749999999996,61158.0,192703.0,0.0,0.0
0.0,495.5,57.5,80.5,1086.0,1.95,393.4124999999999,94.57499999999996,61158.0,192703.0,0.0,0.0
0.0,496.0,57.5,81.0,1086.0,3.9,393.4124999999999,95.06249999999996,61158.0,192703.0,0.0,0.0
0.0,496.5,57.5,81.5,1086.0,5.85,393.4124999999999,95.54999999999995,61158.0,192703.0,0.0,0.0
0.0,497.0,57.5,82.0,1086.0,7.8,393.4124999999999,96.03749999999995,61158.0,192703.0,0.0,0.0
0.0,494.5,57.5,81.5,1086.0,9.75,393.4124999999999,96.52499999999995,61158.0,192703.0,0.0,0.0
0.0,495.0,57.5,82.5,1086.0,14.1375,393.4124999999999,97.01249999999995,61158.0,192703.0,0.0,0.0
0.0,495.5,57.5,83.5,1086.0,18.525,393.4124999999999,97.49999999999994,61158.0,192703.0,0.0,0.0
0.0,496.0,57.5,84.5,1086.0,22.912499999999998,393.4124999999999,97.98749999999994,61158.0,192703.0,0.0,0.0
0.0,496.5,57.5,85.5,1086.0,27.299999999999997,393.4124999999999,98.47499999999994,61158.0,192703.0,0.0,0.0
0.0,497.0,57.5,86.5,1086.0,31.687499999999996,393.4124999999999,100.42499999999994,61158.0,192703.0,0.0,0.0
0.0,497.5,57.5,87.5,1086.0,36.074999999999996,393.4124999999999,102.37499999999994,61158.0,192703.0,0.0,0.0
0.0,498.0,57.5,88.5,1086.0,40.4625,393.4124999999999,104.32499999999995,61158.0,192703.0,0.0,0.0
0.0,498.5,57.5,89.5,1086.0,44.85,393.4124999999999,106.27499999999995,61158.0,192703.0,0.0,0.0
0.0,499.0,57.5,90.5,1086.0,49.237500000000004,393.4124999999999,108.22499999999995,61158.0,192703.0,0.0,0.0
0.0,498.5,57.5,91.5,1086.0,53.62500000000001,393.4124999999999,110.17499999999995,61158.0,192703.0,0.0,0.0
0.0,499.0,57.5,92.5,1086.0,58.01250000000001,393.4124999999999,112.12499999999996,61158.0,192703.0,0.0,0.0
0.0,499.5,57.5,93.5,1086.0,62.40000000000001,393.4124999999999,114.07499999999996,61158.0,192703.0,0.0,0.0
0.0,500.0,57.5,94.5,1086.0,66.78750000000001,393.4124999999999,116.02499999999996,61158.0,192703.0,0.0,0.0
0.0,500.5,57.5,95.5,1086.0,71.17500000000001,393.4124999999999,117.97499999999997,61158.0,192703.0,0.0,0.0
0.0,501.0,57.5,96.5,1086.0,75.56250000000001,393.4124999999999,119.92499999999997,61158.0,192703.0,0.0,0.0
0.0,501.5,57.5,97.5,1086.0,79.95000000000002,393.4124999999999,121.87499999999997,61158.0,192703.0,0.0,0.0
0.0,502.0,57.5,98.5,1086.0,84.33750000000002,393.4124999999999,123.82499999999997,61158.0,192703.0,0.0,0.0
0.0,502.5,57.5,99.5,1086.0,88.72500000000002,393.4124999999999,125.77499999999998,61158.0,192703.0,0.0,0.0
0.0,503.0,57.5,100.5,1086.0,0.0,393.4124999999999,127.72499999999998,61158.0,209925.0,0.0,0.0
0.0,503.5,57.5,101.5,1086.0,4.3875,393.4124999999999,129.67499999999998,61158.0,209925.0,0.0,0.0
0.0,504.0,57.5,102.5,1086.0,8.775,393.4124999999999,131.62499999999997,61158.0,209925.0,0.0,0.0
0.0,504.5,57.5,103.5,1086.0,13.162500000000001,393.4124999999999,133.57499999999996,61158.0,209925.0,0.0,0.0
